קוד דגם,צבע,מידה,ברקוד
AR004762720,720,8-9,3468336646137
AR004762750,750,10-11,3468336650141
AR004762750,750,1-2,3468336645918
AR004762750,750,12-13,3468336648452
AR004762750,750,14-15,3468336646496
AR004762750,750,2-3,3468336650752
AR004762750,750,4-5,3468336650721
AR004762750,750,6-7,3468336650684
AR004762750,750,8-9,3468336650646
AR004762970,970,10-11,3468337968405
AR004762970,970,1-2,3468337968399
AR004762970,970,12-13,3468339222482
AR004762970,970,14-15,3468339222499
AR004762970,970,2-3,3468337968412
AR004762970,970,4-5,3468337968429
AR004762970,970,6-7,3468337968436
AR004762970,970,8-9,3468337968443
AR004763450,450,24,3468336642139
AR004763450,450,26,3468336646595
AR004763450,450,28,3468336640852
AR004763450,450,30,3468336641026
AR004763450,450,32,3468336645406
AR004763450,450,34,3468336649640
AR004763450,450,36,3468336643990
AR004763450,450,38,3468336648490
AR004763450,450,40,3468336648612
AR004763450,450,42,3468336642863
AR004763450,450,44,3468336647318
AR004763608,608,24,3468337968450
AR004763608,608,26,3468337968467
AR004763608,608,28,3468337968474
AR004763608,608,30,3468337968481
AR004763608,608,32,3468337968498
AR004763608,608,34,3468337968504
AR004763608,608,36,3468337968511
AR004763608,608,38,3468337968528
AR004763608,608,40,3468337968535
AR004763608,608,42,3468337968542
AR004763608,608,44,3468337968559
AR004763720,720,24,3468336641859
AR004763720,720,26,3468336646328
AR004763720,720,28,3468336650592
AR004763720,720,30,3468336650707
AR004763720,720,32,3468336645116
AR004763720,720,34,3468336649336
AR004763720,720,36,3468336643693
AR004763720,720,38,3468336648247
AR004763720,720,40,3468336648360
AR004763720,720,42,3468336642573
AR004763720,720,44,3468336647110
AR004763750,750,24,3468336646694
AR004763750,750,26,3468336640968
AR004763750,750,28,3468336645321
AR004763750,750,30,3468336645512
AR004763750,750,32,3468336649763
AR004763750,750,34,3468336644089
AR004763750,750,36,3468336648599
AR004763750,750,38,3468336642818
AR004763750,750,40,3468336642931
AR004763750,750,42,3468336647394
AR004763750,750,44,3468336641705
AR004763780,780,24,3468337968566
AR004763780,780,26,3468337968573
AR004763780,780,28,3468337968580
AR004763780,780,30,3468337968597
AR004763780,780,32,3468337968603
AR004763780,780,34,3468337968610
AR004763780,780,36,3468337968627
AR004763780,780,38,3468337968634
AR004763780,780,40,3468337968641
AR004763780,780,42,3468337968658
AR004763780,780,44,3468337968665
AR004763891,891,24,3468337968672
AR004763891,891,26,3468337968689
AR004763891,891,28,3468337968696
AR004763891,891,30,3468337968702
AR004763891,891,32,3468337968719
AR004763891,891,34,3468337968726
AR004763891,891,36,3468337968733
AR004763891,891,38,3468337968740
AR004763891,891,40,3468337968757
AR004763891,891,42,3468337968764
AR004763891,891,44,3468337968771
AR004763970,970,24,3468337968788
AR004763970,970,26,3468337968795
AR004763970,970,28,3468337968801
AR004763970,970,30,3468337968818
AR004763970,970,32,3468337968825
AR004763970,970,34,3468337968832
AR004763970,970,36,3468337968849
AR004763970,970,38,3468337968856
AR004763970,970,40,3468337968863
AR004763970,970,42,3468337968870
AR004763970,970,44,3468337968887
AR004764450,450,10-11,3468336648438
AR004764450,450,12-13,3468336646472
AR004764450,450,14-15,3468336644584
AR004764450,450,6-7,3468336650059
AR004764450,450,8-9,3468336650028
AR004764550,550,10-11,3468336646489
AR004764550,550,12-13,3468336644607
AR004764550,550,14-15,3468336642689
AR004764550,550,6-7,3468336648339
AR004764550,550,8-9,3468336648278
AR004764720,720,10-11,3468336648179
AR004764720,720,12-13,3468336646267
AR004764720,720,14-15,3468336644331
AR004764720,720,6-7,3468336649855
AR004764720,720,8-9,3468336649817
AR004764750,750,10-11,3468336642702
AR004764750,750,12-13,3468336640869
AR004764750,750,14-15,3468336648889
AR004764750,750,6-7,3468336644478
AR004764750,750,8-9,3468336644423
AR004764970,970,10-11,3468337968894
AR004764970,970,12-13,3468337968900
AR004764970,970,14-15,3468337968917
AR004764970,970,6-7,3468337968924
AR004764970,970,8-9,3468337968931
AR004765450,450,10-11,3468336644591
AR004765450,450,12-13,3468336642672
AR004765450,450,14-15,3468336640821
AR004765450,450,6-7,3468336647127
AR004765450,450,8-9,3468336647073
AR004765550,550,10-11,3468336642696
AR004765550,550,12-13,3468336640845
AR004765550,550,14-15,3468336648872
AR004765550,550,6-7,3468336645123
AR004765550,550,8-9,3468336645079
AR004765720,720,10-11,3468336644348
AR004765720,720,12-13,3468336642467
AR004765720,720,14-15,3468336650578
AR004765720,720,6-7,3468336646878
AR004765720,720,8-9,3468336646793
AR004765970,970,10-11,3468337968948
AR004765970,970,12-13,3468337968955
AR004765970,970,14-15,3468337968962
AR004765970,970,6-7,3468337968979
AR004765970,970,8-9,3468337968986
AR004766690,690,24,3468339157869
AR004766690,690,26,3468339157876
AR004766690,690,28,3468339157883
AR004766690,690,30,3468339157890
AR004766690,690,32,3468339157906
AR004766690,690,34,3468339157913
AR004766690,690,36,3468339157920
AR004766690,690,38,3468339157937
AR004766690,690,40,3468339157944
AR004766690,690,42,3468339157951
AR004766690,690,44,3468339157968
AR004766699,699,24,3468339157975
AR004766699,699,26,3468339157982
AR004766699,699,28,3468339157999
AR004766699,699,30,3468339158002
AR004766699,699,32,3468339158019
AR004766699,699,34,3468339158026
AR004766699,699,36,3468339158033
AR004766699,699,38,3468339158040
AR004766699,699,40,3468339158057
AR004766699,699,42,3468339158064
AR004766699,699,44,3468339158071
AR004766780,780,24,3468339158088
AR004766780,780,26,3468339158095
AR004766780,780,28,3468339158101
AR004766780,780,30,3468339158118
AR004766780,780,32,3468339158125
AR004766780,780,34,3468339158132
AR004766780,780,36,3468339158149
AR004766780,780,38,3468339158156
AR004766780,780,40,3468339158163
AR004766780,780,42,3468339158170
AR004766780,780,44,3468339158187
AR004766911,911,24,3468336743850
AR004766911,911,26,3468336743256
AR004766911,911,28,3468336742693
AR004766911,911,30,3468336742815
AR004766911,911,32,3468336742297
AR004766911,911,34,3468336741726
AR004766911,911,36,3468336745496
AR004766911,911,38,3468336744925
AR004766911,911,40,3468336745038
AR004766911,911,42,3468336744499
AR004766911,911,44,3468336743898
AR004766969,969,24,3468339158194
AR004766969,969,26,3468339158200
AR004766969,969,28,3468339158217
AR004766969,969,30,3468339158224
AR004766969,969,32,3468339158231
AR004766969,969,34,3468339158248
AR004766969,969,36,3468339158255
AR004766969,969,38,3468339158262
AR004766969,969,40,3468339158279
AR004766969,969,42,3468339158286
AR004766969,969,44,3468339158293
AR004766980,980,24,3468339158309
AR004766980,980,26,3468339158316
AR004766980,980,28,3468339158323
AR004766980,980,30,3468339158330
AR004766980,980,32,3468339158347
AR004766980,980,34,3468339158354
AR004766980,980,36,3468339158361
AR004766980,980,38,3468339158378
AR004766980,980,40,3468339158385
AR004766980,980,42,3468339158392
AR004766980,980,44,3468339158408
AR004767550,550,24,3468336641613
AR004767550,550,26,3468336645963
AR004767550,550,28,3468336650134
AR004767550,550,30,3468336650264
AR004767550,550,32,3468336644690
AR004767550,550,34,3468336648926
AR004767550,550,36,3468336643266
AR004767550,550,38,3468336647776
AR004767550,550,40,3468336647905
AR004767550,550,42,3468336642153
AR004767550,550,44,3468336646601
AR004767550,550,46,3468336640876
AR004767550,550,48,3468336816752
AR004767550,550,50,3468336816691
AR004767720,720,24,3468336643143
AR004767720,720,26,3468336647639
AR004767720,720,28,3468336641774
AR004767720,720,30,3468336641873
AR004767720,720,32,3468336646335
AR004767720,720,34,3468336650639
AR004767720,720,36,3468336645017
AR004767720,720,38,3468336649220
AR004767720,720,40,3468336649350
AR004767720,720,42,3468336643723
AR004767720,720,44,3468336648285
AR004767720,720,46,3468336642535
AR004767720,720,48,3468336816721
AR004767720,720,50,3468336816653
AR004767750,750,24,3468336647851
AR004767750,750,26,3468336642054
AR004767750,750,28,3468336646533
AR004767750,750,30,3468336646717
AR004767750,750,32,3468336640975
AR004767750,750,34,3468336645345
AR004767750,750,36,3468336649572
AR004767750,750,38,3468336643914
AR004767750,750,40,3468336644096
AR004767750,750,42,3468336648605
AR004767750,750,44,3468336642849
AR004767750,750,46,3468336647295
AR004767750,750,48,3468336816738
AR004767750,750,50,3468336816677
AR004767911,911,24,3468336741900
AR004767911,911,26,3468336741399
AR004767911,911,28,3468336745144
AR004767911,911,30,3468336745229
AR004767911,911,32,3468336744703
AR004767911,911,34,3468336744086
AR004767911,911,36,3468336743485
AR004767911,911,38,3468336742914
AR004767911,911,40,3468336742990
AR004767911,911,42,3468336742501
AR004767911,911,44,3468336741948
AR004767911,911,46,3468336816684
AR004767911,911,48,3468336816707
AR004767911,911,50,3468336816622
AR004768450,450,32,3468336649206
AR004768450,450,34,3468336643587
AR004768450,450,36,3468336648100
AR004768450,450,38,3468336642351
AR004768450,450,40,3468336642504
AR004768450,450,42,3468336647011
AR004768450,450,44,3468336641293
AR004768550,550,32,3468336647592
AR004768550,550,34,3468336641743
AR004768550,550,36,3468336646236
AR004768550,550,38,3468336650486
AR004768550,550,40,3468336650608
AR004768550,550,42,3468336644973
AR004768550,550,44,3468336649190
AR004768609,609,32,3468337968993
AR004768609,609,34,3468337969006
AR004768609,609,36,3468337969013
AR004768609,609,38,3468337969020
AR004768609,609,40,3468337969037
AR004768609,609,42,3468337969044
AR004768609,609,44,3468337969051
AR004768720,720,32,3468336648971
AR004768720,720,34,3468336643334
AR004768720,720,36,3468336647868
AR004768720,720,38,3468336642085
AR004768720,720,40,3468336642221
AR004768720,720,42,3468336646731
AR004768720,720,44,3468336640982
AR004768750,750,32,3468336643648
AR004768750,750,34,3468336648186
AR004768750,750,36,3468336642405
AR004768750,750,38,3468336646953
AR004768750,750,40,3468336647080
AR004768750,750,42,3468336641378
AR004768750,750,44,3468336645741
AR004768808,808,32,3468337969068
AR004768808,808,34,3468337969075
AR004768808,808,36,3468337969082
AR004768808,808,38,3468337969099
AR004768808,808,40,3468337969105
AR004768808,808,42,3468337969112
AR004768808,808,44,3468337969129
AR004768891,891,32,3468337969136
AR004768891,891,34,3468337969143
AR004768891,891,36,3468337969150
AR004768891,891,38,3468337969167
AR004768891,891,40,3468337969174
AR004768891,891,42,3468337969181
AR004768891,891,44,3468337969198
AR004768969,969,32,3468337969204
AR004768969,969,34,3468337969211
AR004768969,969,36,3468337969228
AR004768969,969,38,3468337969235
AR004768969,969,40,3468337969242
AR004768969,969,42,3468337969259
AR004768969,969,44,3468337969266
AR004769450,450,32,3468336642047
AR004769450,450,34,3468336646526
AR004769450,450,36,3468336640814
AR004769450,450,38,3468336645222
AR004769450,450,40,3468336645338
AR004769450,450,42,3468336649565
AR004769450,450,44,3468336643907
AR004769550,550,32,3468336650189
AR004769550,550,34,3468336644614
AR004769550,550,36,3468336648865
AR004769550,550,38,3468336643235
AR004769550,550,40,3468336643327
AR004769550,550,42,3468336647837
AR004769550,550,44,3468336642030
AR004769609,609,32,3468337969273
AR004769609,609,34,3468337969280
AR004769609,609,36,3468337969297
AR004769609,609,38,3468337969303
AR004769609,609,40,3468337969310
AR004769609,609,42,3468337969327
AR004769609,609,44,3468337969334
AR004769708,708,32,3468337969341
AR004769708,708,34,3468337969358
AR004769708,708,36,3468337969365
AR004769708,708,38,3468337969372
AR004769708,708,40,3468337969389
AR004769708,708,42,3468337969396
AR004769708,708,44,3468337969402
AR004769720,720,32,3468336641804
AR004769720,720,34,3468336646298
AR004769720,720,36,3468336650554
AR004769720,720,38,3468336644959
AR004769720,720,40,3468336645086
AR004769720,720,42,3468336649299
AR004769720,720,44,3468336643655
AR004769750,750,32,3468336646632
AR004769750,750,34,3468336640890
AR004769750,750,36,3468336645260
AR004769750,750,38,3468336649527
AR004769750,750,40,3468336649695
AR004769750,750,42,3468336644027
AR004769750,750,44,3468336648537
AR004769891,891,32,3468337969419
AR004769891,891,34,3468337969426
AR004769891,891,36,3468337969433
AR004769891,891,38,3468337969440
AR004769891,891,40,3468337969457
AR004769891,891,42,3468337969464
AR004769891,891,44,3468337969471
AR004769907,907,32,3468337969488
AR004769907,907,34,3468337969495
AR004769907,907,36,3468337969501
AR004769907,907,38,3468337969518
AR004769907,907,40,3468337969525
AR004769907,907,42,3468337969532
AR004769907,907,44,3468337969549
AR004770450,450,100,3468336649053
AR004770450,450,105,3468336650097
AR004770450,450,65,3468336642894
AR004770450,450,70,3468336649428
AR004770450,450,75,3468336650325
AR004770450,450,80,3468336647196
AR004770450,450,85,3468336647974
AR004770450,450,90,3468336644539
AR004770450,450,95,3468336645543
AR004770605,605,100,3468339158415
AR004770605,605,105,3468339158422
AR004770605,605,65,3468339158439
AR004770605,605,70,3468339158446
AR004770605,605,75,3468339158453
AR004770605,605,80,3468339158460
AR004770605,605,85,3468339158477
AR004770605,605,90,3468339158484
AR004770605,605,95,3468339158491
AR004770609,609,100,3468339158507
AR004770609,609,105,3468339158514
AR004770609,609,65,3468339158521
AR004770609,609,70,3468339158538
AR004770609,609,75,3468339158545
AR004770609,609,80,3468339158552
AR004770609,609,85,3468339158569
AR004770609,609,90,3468339158576
AR004770609,609,95,3468339158583
AR004770750,750,100,3468336643501
AR004770750,750,105,3468336644522
AR004770750,750,65,3468336647448
AR004770750,750,70,3468336643815
AR004770750,750,75,3468336644829
AR004770750,750,80,3468336641552
AR004770750,750,85,3468336642276
AR004770750,750,90,3468336648841
AR004770750,750,95,3468336649862
AR004772450,450,10-11,3468336639948
AR004772450,450,12-13,3468336638231
AR004772450,450,14-15,3468336636282
AR004772450,450,6-7,3468336639801
AR004772450,450,8-9,3468336639702
AR004772550,550,10-11,3468336638262
AR004772550,550,12-13,3468336636312
AR004772550,550,14-15,3468336634561
AR004772550,550,6-7,3468336637982
AR004772550,550,8-9,3468336637913
AR004772720,720,10-11,3468336639641
AR004772720,720,12-13,3468336637890
AR004772720,720,14-15,3468336636008
AR004772720,720,6-7,3468336639504
AR004772720,720,8-9,3468336639443
AR004772750,750,10-11,3468336634585
AR004772750,750,12-13,3468336632703
AR004772750,750,14-15,3468336640555
AR004772750,750,6-7,3468336634387
AR004772750,750,8-9,3468336634325
AR004773450,450,100,3468336639917
AR004773450,450,105,3468337561538
AR004773450,450,110,3468337561545
AR004773450,450,45,3468336668788
AR004773450,450,50,3468336668467
AR004773450,450,55,3468336668818
AR004773450,450,60,3468336668504
AR004773450,450,65,3468336631676
AR004773450,450,70,3468336638064
AR004773450,450,75,3468336638873
AR004773450,450,80,3468336635605
AR004773450,450,85,3468336636428
AR004773450,450,90,3468336633182
AR004773450,450,95,3468336634097
AR004773550,550,100,3468336638224
AR004773550,550,105,3468337561552
AR004773550,550,110,3468337561569
AR004773550,550,45,3468336668801
AR004773550,550,50,3468336668498
AR004773550,550,55,3468336668832
AR004773550,550,60,3468336668528
AR004773550,550,65,3468336639412
AR004773550,550,70,3468336636206
AR004773550,550,75,3468336637111
AR004773550,550,80,3468336633830
AR004773550,550,85,3468336634776
AR004773550,550,90,3468336631478
AR004773550,550,95,3468336632277
AR004773655,655,100,3468337959397
AR004773655,655,105,3468337959403
AR004773655,655,110,3468337959410
AR004773655,655,45,3468337959427
AR004773655,655,50,3468337959434
AR004773655,655,55,3468337959441
AR004773655,655,60,3468337959458
AR004773655,655,65,3468337959465
AR004773655,655,70,3468337959472
AR004773655,655,75,3468337959489
AR004773655,655,80,3468337959496
AR004773655,655,85,3468337959502
AR004773655,655,90,3468337959519
AR004773655,655,95,3468337959526
AR004773691,691,100,3468337959533
AR004773691,691,105,3468337959540
AR004773691,691,110,3468337959557
AR004773691,691,45,3468337959564
AR004773691,691,50,3468337959571
AR004773691,691,55,3468337959588
AR004773691,691,60,3468337959595
AR004773691,691,65,3468337959601
AR004773691,691,70,3468337959618
AR004773691,691,75,3468337959625
AR004773691,691,80,3468337959632
AR004773691,691,85,3468337959649
AR004773691,691,90,3468337959656
AR004773691,691,95,3468337959663
AR004773750,750,100,3468336634547
AR004773750,750,105,3468337561613
AR004773750,750,110,3468337561620
AR004773750,750,45,3468336668863
AR004773750,750,50,3468336668566
AR004773750,750,55,3468336668894
AR004773750,750,60,3468336668603
AR004773750,750,65,3468336635810
AR004773750,750,70,3468336632604
AR004773750,750,75,3468336633434
AR004773750,750,80,3468336639870
AR004773750,750,85,3468336640685
AR004773750,750,90,3468336637487
AR004773750,750,95,3468336638415
AR004773780,780,100,3468337959670
AR004773780,780,105,3468337959687
AR004773780,780,110,3468337959694
AR004773780,780,45,3468337959700
AR004773780,780,50,3468337959717
AR004773780,780,55,3468337959724
AR004773780,780,60,3468337959731
AR004773780,780,65,3468337959748
AR004773780,780,70,3468337959755
AR004773780,780,75,3468337959762
AR004773780,780,80,3468337959779
AR004773780,780,85,3468337959786
AR004773780,780,90,3468337959793
AR004773780,780,95,3468337959809
