"מק""ט",תאור,ברקוד,תאור לועזי,סטטוס,טיפוס,לטיפול,יח' קניה/מכירה,משפחת מוצר/קוד מיון,תאור משפחה,פריט מרכז?,ספק מועדף,שם ספק,סרגל מידות,שם סרגל מידות,מחיר מקור לצרכן,מטבע המחירון,מחיר קניה,מטבע קניה,"מחיר בסיס כולל מע""מ",מחיר במחירון POS,"מחיר כולל מע""מ POS",פריט מקביל,מותג11,תאור פרמטר 11 למוצר,דיויזן12,תאור פרמטר 12 למוצר,מגדר13,תאור פרמטר 13 למוצר,עונה/שנה14,תאור פרמטר 14 למוצר,עונה15,תאור פרמטר 15 למוצר,ספורט ענף17,במחסן מחלקה19,קוד מיון אליטל,צבע,תאור צבע,סטטוס בפריוריטי
AR005909501,W ARENA SOLID SWIMSUIT LIGHTDROP BACK B,AR005909501,W ARENA SOLID SWIMSUIT LIGHTDROP BACK B,פעיל,R,revital_m,יח',00601,בגדי ים נשים ארנה,Y,3100310055,ARENA ITALIA SPA,23,טכסטיל מס.  26<64,149,שח,7.39,EUR,175.82,126.27,149,005909501,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,501,BLACK-BLACK,חדש
AR005909606,W ARENA SOLID SWIMSUIT LIGHTDROP BACK B,AR005909606,W ARENA SOLID SWIMSUIT LIGHTDROP BACK B,פעיל,R,revital_m,יח',00601,בגדי ים נשים ארנה,Y,3100310055,ARENA ITALIA SPA,23,טכסטיל מס.  26<64,149,שח,7.39,EUR,175.82,126.27,149,005909606,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,606,SEAWEED,חדש
AR005909700,W ARENA SOLID SWIMSUIT LIGHTDROP BACK B,AR005909700,W ARENA SOLID SWIMSUIT LIGHTDROP BACK B,פעיל,R,revital_m,יח',00601,בגדי ים נשים ארנה,Y,3100310055,ARENA ITALIA SPA,23,טכסטיל מס.  26<64,149,שח,7.39,EUR,175.82,126.27,149,005909700,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,700,NAVY,חדש
AR005909880,W ARENA SOLID SWIMSUIT LIGHTDROP BACK B,AR005909880,W ARENA SOLID SWIMSUIT LIGHTDROP BACK B,פעיל,R,revital_m,יח',00601,בגדי ים נשים ארנה,Y,3100310055,ARENA ITALIA SPA,23,טכסטיל מס.  26<64,149,שח,7.39,EUR,175.82,126.27,149,005909880,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,880,EYEBLUSH,חדש
AR005910300,W ARENA SOLID SWIMSUIT CONTROL PRO BACKB,AR005910300,W ARENA SOLID SWIMSUIT CONTROL PRO BACKB,פעיל,R,revital_m,יח',00601,בגדי ים נשים ארנה,Y,3100310055,ARENA ITALIA SPA,23,טכסטיל מס.  26<64,159,שח,8.06,EUR,187.62,134.75,159,005910300,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,300,TEAM ORANGE,חדש
AR005910501,W ARENA SOLID SWIMSUIT CONTROL PRO BACKB,AR005910501,W ARENA SOLID SWIMSUIT CONTROL PRO BACKB,פעיל,R,revital_m,יח',00601,בגדי ים נשים ארנה,Y,3100310055,ARENA ITALIA SPA,23,טכסטיל מס.  26<64,159,שח,8.06,EUR,187.62,134.75,159,005910501,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,501,BLACK-BLACK,חדש
AR005910606,W ARENA SOLID SWIMSUIT CONTROL PRO BACKB,AR005910606,W ARENA SOLID SWIMSUIT CONTROL PRO BACKB,פעיל,R,revital_m,יח',00601,בגדי ים נשים ארנה,Y,3100310055,ARENA ITALIA SPA,23,טכסטיל מס.  26<64,159,שח,8.06,EUR,187.62,134.75,159,005910606,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,606,SEAWEED,חדש
AR005910700,W ARENA SOLID SWIMSUIT CONTROL PRO BACKB,AR005910700,W ARENA SOLID SWIMSUIT CONTROL PRO BACKB,פעיל,R,revital_m,יח',00601,בגדי ים נשים ארנה,Y,3100310055,ARENA ITALIA SPA,23,טכסטיל מס.  26<64,159,שח,8.06,EUR,187.62,134.75,159,005910700,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,700,NAVY,חדש
AR005910880,W ARENA SOLID SWIMSUIT CONTROL PRO BACKB,AR005910880,W ARENA SOLID SWIMSUIT CONTROL PRO BACKB,פעיל,R,revital_m,יח',00601,בגדי ים נשים ארנה,Y,3100310055,ARENA ITALIA SPA,23,טכסטיל מס.  26<64,159,שח,8.06,EUR,187.62,134.75,159,005910880,40029,ארנה,12,ביגוד,32,נשים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,880,EYEBLUSH,חדש
AR005919589,GIRL'S ARENA SWIMSUIT LIGHT DROP SOLID,AR005919589,GIRL'S ARENA SWIMSUIT LIGHT DROP SOLID,פעיל,R,revital_m,יח',00605,בגדי ים בנות ארנה,Y,3100310055,ARENA ITALIA SPA,24,ארנה פעוטות 0<4-5,89,שח,4.48,EUR,105.02,75.42,89,005919589,40029,ארנה,12,ביגוד,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,589,BLACK-EYEBLUSH-SHOCKING PINK,חדש
AR005919696,GIRL'S ARENA SWIMSUIT LIGHT DROP SOLID,AR005919696,GIRL'S ARENA SWIMSUIT LIGHT DROP SOLID,פעיל,R,revital_m,יח',00605,בגדי ים בנות ארנה,Y,3100310055,ARENA ITALIA SPA,24,ארנה פעוטות 0<4-5,89,שח,4.48,EUR,105.02,75.42,89,005919696,40029,ארנה,12,ביגוד,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,696,DEEP TEEL-SHOCKING PINK-VERBENA,חדש
AR005919889,GIRL'S ARENA SWIMSUIT LIGHT DROP SOLID,AR005919889,GIRL'S ARENA SWIMSUIT LIGHT DROP SOLID,פעיל,R,revital_m,יח',00605,בגדי ים בנות ארנה,Y,3100310055,ARENA ITALIA SPA,24,ארנה פעוטות 0<4-5,89,שח,4.48,EUR,105.02,75.42,89,005919889,40029,ארנה,12,ביגוד,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,889,WATER-NEON BLUE-VIOLETTA,חדש
AR005919933,GIRL'S ARENA SWIMSUIT LIGHT DROP SOLID,AR005919933,GIRL'S ARENA SWIMSUIT LIGHT DROP SOLID,פעיל,R,revital_m,יח',00605,בגדי ים בנות ארנה,Y,3100310055,ARENA ITALIA SPA,24,ארנה פעוטות 0<4-5,89,שח,4.48,EUR,105.02,75.42,89,005919933,40029,ארנה,12,ביגוד,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,933,VIOLETTA-TEAM ORANGE-TEAM ORANGE,חדש
AR005919936,GIRL'S ARENA SWIMSUIT LIGHT DROP SOLID,AR005919936,GIRL'S ARENA SWIMSUIT LIGHT DROP SOLID,פעיל,R,revital_m,יח',00605,בגדי ים בנות ארנה,Y,3100310055,ARENA ITALIA SPA,24,ארנה פעוטות 0<4-5,89,שח,4.48,EUR,105.02,75.42,89,005919936,40029,ארנה,12,ביגוד,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,936,FLUO RED-BLUE CHINA-SOFT GREEN-WATER,חדש
AR005919963,GIRL'S ARENA SWIMSUIT LIGHT DROP SOLID,AR005919963,GIRL'S ARENA SWIMSUIT LIGHT DROP SOLID,פעיל,R,revital_m,יח',00605,בגדי ים בנות ארנה,Y,3100310055,ARENA ITALIA SPA,24,ארנה פעוטות 0<4-5,89,שח,4.48,EUR,105.02,75.42,89,005919963,40029,ארנה,12,ביגוד,33,נוער/ילדים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,963,FREAK ROSE-VERBENA-TEAM ORANGE,חדש
AR006151100,POWERFIN PRO II,AR006151100,POWERFIN PRO II,פעיל,R,revital_m,יח',00611,ציוד אימונים ארנה,Y,3100310055,ARENA ITALIA SPA,29,ארנה אביזרים2,419,שח,20.96,EUR,494.42,355.08,419,006151100,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,100,BLACK,קיים
AR006151110,POWERFIN PRO II,AR006151110,POWERFIN PRO II,פעיל,R,revital_m,יח',00611,ציוד אימונים ארנה,Y,3100310055,ARENA ITALIA SPA,29,ארנה אביזרים2,359,שח,17.91,EUR,423.62,304.24,359,006151110,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,110,BLUE,קיים
AR006151120,POWERFIN PRO II,AR006151120,POWERFIN PRO II,פעיל,R,revital_m,יח',00611,ציוד אימונים ארנה,Y,3100310055,ARENA ITALIA SPA,29,ארנה אביזרים2,359,שח,17.91,EUR,423.62,304.24,359,006151120,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,120,PINK,קיים
AR006151130,POWERFIN PRO II,AR006151130,POWERFIN PRO II,פעיל,R,revital_m,יח',00611,ציוד אימונים ארנה,Y,3100310055,ARENA ITALIA SPA,29,ארנה אביזרים2,359,שח,17.9,EUR,423.62,304.24,359,006151130,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,130,LIME,חדש
AR006151200,POWERFIN PRO II,AR006151200,POWERFIN PRO II,פעיל,R,revital_m,יח',00611,ציוד אימונים ארנה,Y,3100310055,ARENA ITALIA SPA,29,ארנה אביזרים2,359,שח,17.9,EUR,423.62,304.24,359,006151200,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,200,GOLD,חדש
AR006151210,POWERFIN PRO II,AR006151210,POWERFIN PRO II,פעיל,R,revital_m,יח',00611,ציוד אימונים ארנה,Y,3100310055,ARENA ITALIA SPA,29,ארנה אביזרים2,359,שח,17.9,EUR,423.62,304.24,359,006151210,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,210,SAGE-ARTIC_LIME,חדש
AR006151220,POWERFIN PRO II,AR006151220,POWERFIN PRO II,פעיל,R,revital_m,יח',00611,ציוד אימונים ארנה,Y,3100310055,ARENA ITALIA SPA,29,ארנה אביזרים2,359,שח,17.9,EUR,423.62,304.24,359,006151220,40029,ארנה,14,ציוד,30,יוניסקס,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,220,PLUM-ARTIC_LIME,חדש
AR006159500,MEN'S ARENA ZIP SWIM SHORT,AR006159500,MEN'S ARENA ZIP SWIM SHORT,פעיל,R,revital_m,יח',00602,אנטי סאן נשים ארנה,Y,3100310055,ARENA ITALIA SPA,27,ארנה מקצועי 60-110,139,שח,6.94,EUR,164.02,117.8,139,006159500,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,500,BLACK,חדש
AR006159580,MEN'S ARENA ZIP SWIM SHORT,AR006159580,MEN'S ARENA ZIP SWIM SHORT,פעיל,R,revital_m,יח',00602,אנטי סאן נשים ארנה,Y,3100310055,ARENA ITALIA SPA,27,ארנה מקצועי 60-110,139,שח,6.94,EUR,164.02,117.8,139,006159580,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,580,BLACK-TURQUOISE,חדש
AR006441170,FUNDAMENTALS X-SHORT R,AR006441170,FUNDAMENTALS X-SHORT R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,119,שח,5.77,EUR,140.42,100.85,119,006441170,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,170,WHITE-NAVY,חדש
AR006441330,FUNDAMENTALS X-SHORT R,AR006441330,FUNDAMENTALS X-SHORT R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,119,שח,5.77,EUR,140.42,100.85,119,006441330,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,330,CARROT-ORANGE,חדש
AR006441482,FUNDAMENTALS X-SHORT R,AR006441482,FUNDAMENTALS X-SHORT R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,119,שח,5.77,EUR,140.42,100.85,119,006441482,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,482,RED-TURQUOISE,חדש
AR006441483,FUNDAMENTALS X-SHORT R,AR006441483,FUNDAMENTALS X-SHORT R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,119,שח,5.77,EUR,140.42,100.85,119,006441483,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,483,INDIAN RED-WATER,חדש
AR006441501,FUNDAMENTALS X-SHORT R,AR006441501,FUNDAMENTALS X-SHORT R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,119,שח,5.77,EUR,140.42,100.85,119,006441501,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,501,BLACK-WHITE,חדש
AR006441581,FUNDAMENTALS X-SHORT R,AR006441581,FUNDAMENTALS X-SHORT R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,119,שח,5.77,EUR,140.42,100.85,119,006441581,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,581,ASPHALT-NEON BLUE,חדש
AR006441610,FUNDAMENTALS X-SHORT R,AR006441610,FUNDAMENTALS X-SHORT R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,119,שח,5.77,EUR,140.42,100.85,119,006441610,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,610,TEAM GREEN-WHITE,חדש
AR006441611,FUNDAMENTALS X-SHORT R,AR006441611,FUNDAMENTALS X-SHORT R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,119,שח,5.77,EUR,140.42,100.85,119,006441611,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,611,SOFT GREEN-BLACK,חדש
AR006441641,FUNDAMENTALS X-SHORT R,AR006441641,FUNDAMENTALS X-SHORT R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,119,שח,5.77,EUR,140.42,100.85,119,006441641,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,641,SAGE-RED,חדש
AR006441651,FUNDAMENTALS X-SHORT R,AR006441651,FUNDAMENTALS X-SHORT R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,119,שח,5.77,EUR,140.42,100.85,119,006441651,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,651,LIMEADE-BLACK,חדש
AR006441680,FUNDAMENTALS X-SHORT R,AR006441680,FUNDAMENTALS X-SHORT R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,119,שח,5.77,EUR,140.42,100.85,119,006441680,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,680,VERBENA-BLUE COSMO,חדש
AR006441781,FUNDAMENTALS X-SHORT R,AR006441781,FUNDAMENTALS X-SHORT R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,119,שח,5.77,EUR,140.42,100.85,119,006441781,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,781,NAVY-TURQUOISE,חדש
AR006441831,FUNDAMENTALS X-SHORT R,AR006441831,FUNDAMENTALS X-SHORT R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,119,שח,5.77,EUR,140.42,100.85,119,006441831,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,831,NEON BLUE-TEAM ORANGE,חדש
AR006441872,FUNDAMENTALS X-SHORT R,AR006441872,FUNDAMENTALS X-SHORT R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,119,שח,5.77,EUR,140.42,100.85,119,006441872,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,872,TURQUOISE-NAVY,חדש
AR006442170,BYWAYX R,AR006442170,BYWAYX R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,139,שח,6.84,EUR,164.02,117.8,139,006442170,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,170,WHITE-NAVY,חדש
AR006442330,BYWAYX R,AR006442330,BYWAYX R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,139,שח,6.84,EUR,164.02,117.8,139,006442330,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,330,CARROT-ORANGE,חדש
AR006442483,BYWAYX R,AR006442483,BYWAYX R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,139,שח,6.84,EUR,164.02,117.8,139,006442483,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,483,INDIAN RED-WATER,חדש
AR006442511,BYWAYX R,AR006442511,BYWAYX R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,139,שח,6.84,EUR,164.02,117.8,139,006442511,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,511,BLACK-WHITE,חדש
AR006442581,BYWAYX R,AR006442581,BYWAYX R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,139,שח,6.84,EUR,164.02,117.8,139,006442581,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,581,ASPHALT-NEON BLUE,חדש
AR006442610,BYWAYX R,AR006442610,BYWAYX R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,139,שח,6.84,EUR,164.02,117.8,139,006442610,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,610,TEAM GREEN-WHITE,חדש
AR006442611,BYWAYX R,AR006442611,BYWAYX R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,139,שח,6.84,EUR,164.02,117.8,139,006442611,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,611,SOFT GREEN-BLACK,חדש
AR006442641,BYWAYX R,AR006442641,BYWAYX R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,139,שח,6.84,EUR,164.02,117.8,139,006442641,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,641,SAGE-RED,חדש
AR006442651,BYWAYX R,AR006442651,BYWAYX R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,139,שח,6.84,EUR,164.02,117.8,139,006442651,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,651,LIMEADE-BLACK,חדש
AR006442680,BYWAYX R,AR006442680,BYWAYX R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,139,שח,6.84,EUR,164.02,117.8,139,006442680,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,680,VERBENA-BLUE COSMO,חדש
AR006442781,BYWAYX R,AR006442781,BYWAYX R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,139,שח,6.84,EUR,164.02,117.8,139,006442781,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,781,NAVY-TURQUOISE,חדש
AR006442811,BYWAYX R,AR006442811,BYWAYX R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,139,שח,6.84,EUR,164.02,117.8,139,006442811,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,811,NEON BLUE-WHITE,חדש
AR006442872,BYWAYX R,AR006442872,BYWAYX R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,139,שח,6.84,EUR,164.02,117.8,139,006442872,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,872,TURQUOISE-NAVY,חדש
AR006443170,FUNDAMENTALS BOXER R,AR006443170,FUNDAMENTALS BOXER R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,139,שח,6.84,EUR,164.02,117.8,139,006443170,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,170,WHITE-NAVY,חדש
AR006443330,FUNDAMENTALS BOXER R,AR006443330,FUNDAMENTALS BOXER R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,139,שח,6.84,EUR,164.02,117.8,139,006443330,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,330,CARROT-ORANGE,חדש
AR006443483,FUNDAMENTALS BOXER R,AR006443483,FUNDAMENTALS BOXER R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,139,שח,6.84,EUR,164.02,117.8,139,006443483,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,483,INDIAN RED-WATER,חדש
AR006443511,FUNDAMENTALS BOXER R,AR006443511,FUNDAMENTALS BOXER R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,139,שח,6.84,EUR,164.02,117.8,139,006443511,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,511,BLACK-WHITE,חדש
AR006443581,FUNDAMENTALS BOXER R,AR006443581,FUNDAMENTALS BOXER R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,139,שח,6.84,EUR,164.02,117.8,139,006443581,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,581,ASPHALT-NEON BLUE,חדש
AR006443610,FUNDAMENTALS BOXER R,AR006443610,FUNDAMENTALS BOXER R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,139,שח,6.84,EUR,164.02,117.8,139,006443610,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,610,TEAM GREEN-WHITE,חדש
AR006443611,FUNDAMENTALS BOXER R,AR006443611,FUNDAMENTALS BOXER R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,139,שח,6.84,EUR,164.02,117.8,139,006443611,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,611,SOFT GREEN-BLACK,חדש
AR006443641,FUNDAMENTALS BOXER R,AR006443641,FUNDAMENTALS BOXER R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,139,שח,6.84,EUR,164.02,117.8,139,006443641,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,641,SAGE-RED,חדש
AR006443651,FUNDAMENTALS BOXER R,AR006443651,FUNDAMENTALS BOXER R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,139,שח,6.84,EUR,164.02,117.8,139,006443651,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,651,LIMEADE-BLACK,חדש
AR006443680,FUNDAMENTALS BOXER R,AR006443680,FUNDAMENTALS BOXER R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,139,שח,6.84,EUR,164.02,117.8,139,006443680,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,680,VERBENA-BLUE COSMO,חדש
AR006443781,FUNDAMENTALS BOXER R,AR006443781,FUNDAMENTALS BOXER R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,139,שח,6.84,EUR,164.02,117.8,139,006443781,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,781,NAVY-TURQUOISE,חדש
AR006443811,FUNDAMENTALS BOXER R,AR006443811,FUNDAMENTALS BOXER R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,139,שח,6.84,EUR,164.02,117.8,139,006443811,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,811,NEON BLUE-WHITE,חדש
AR006443872,FUNDAMENTALS BOXER R,AR006443872,FUNDAMENTALS BOXER R,פעיל,R,revital_m,יח',00603,בגדי ים גברים ארנה,Y,3100310055,ARENA ITALIA SPA,74,ארנה,139,שח,6.84,EUR,164.02,117.8,139,006443872,40029,ארנה,12,ביגוד,31,גברים,SS27,קיץ 27,SS,קיץ,SWIM,UNIT,UNIT,872,TURQUOISE-NAVY,חדש
