משפחה,ספק מועדף,מקט ספק פרמטר 4,מקט,תיאור פריט,תיאור פריט,צבע,מותג,דויזן,מגדר,עונה/שנה,עונה,מאפיין,ענף ספורט end use,רויאלטיז,מחלקה במחסן,מגה תת קבוצה,סרגל,,מחיר בסיס/מחיר צרכן קטלוגי,סוג חלוקה,מחיר קנייה EUR,קוד מטבע,תקן עלות ₪,קוד מיון אליטל,מחירון 1/סיטונאי קטלוגי,מחירון 2/סיטונאי נטו,מחירון 3/צרכן רשת,מחירון 4/ סיטונאי MGS
00611,3100310055,011928805,AR011928805,ARENA KIDS TERRY PRINTED PONCHO,ARENA KIDS TERRY PRINTED PONCHO,805,40029,14,33,SS27,SS,,SWIM,,UNIT,,74,,159,,7.83,EUR,,UNIT,80,,159,
00611,3100310055,011928905,AR011928905,ARENA KIDS TERRY PRINTED PONCHO,ARENA KIDS TERRY PRINTED PONCHO,905,40029,14,33,SS27,SS,,SWIM,,UNIT,,74,,159,,7.83,EUR,,UNIT,80,,159,
00611,3100310055,011938100,AR011938100,POWERFIN PRO II FLEX,POWERFIN PRO II FLEX,100,40029,14,30,SS27,SS,,SWIM,,UNIT,,29,,359,,17.9,EUR,,UNIT,180,,359,
00611,3100310055,011938200,AR011938200,POWERFIN PRO II FLEX,POWERFIN PRO II FLEX,200,40029,14,30,SS27,SS,,SWIM,,UNIT,,29,,359,,17.9,EUR,,UNIT,180,,359,
00611,3100310055,011938300,AR011938300,POWERFIN PRO II FLEX,POWERFIN PRO II FLEX,300,40029,14,30,SS27,SS,,SWIM,,UNIT,,29,,359,,17.9,EUR,,UNIT,180,,359,
00611,3100310055,011938400,AR011938400,POWERFIN PRO II FLEX,POWERFIN PRO II FLEX,400,40029,14,30,SS27,SS,,SWIM,,UNIT,,29,,359,,17.9,EUR,,UNIT,180,,359,
00611,3100310055,011938500,AR011938500,POWERFIN PRO II FLEX,POWERFIN PRO II FLEX,500,40029,14,30,SS27,SS,,SWIM,,UNIT,,29,,359,,17.9,EUR,,UNIT,180,,359,
00603,3100310055,011985110,AR011985110,M ARENA SIDE ZIP POCKETS BEACH SHORT,M ARENA SIDE ZIP POCKETS BEACH SHORT,110,40029,12,31,SS27,SS,,SWIM,,UNIT,,74,,199,,10.25,EUR,,UNIT,100,,199,
00603,3100310055,011985500,AR011985500,M ARENA SIDE ZIP POCKETS BEACH SHORT,M ARENA SIDE ZIP POCKETS BEACH SHORT,500,40029,12,31,SS27,SS,,SWIM,,UNIT,,74,,199,,10.25,EUR,,UNIT,100,,199,
00603,3100310055,011985600,AR011985600,M ARENA SIDE ZIP POCKETS BEACH SHORT,M ARENA SIDE ZIP POCKETS BEACH SHORT,600,40029,12,31,SS27,SS,,SWIM,,UNIT,,74,,199,,10.25,EUR,,UNIT,100,,199,
00603,3100310055,011985800,AR011985800,M ARENA SIDE ZIP POCKETS BEACH SHORT,M ARENA SIDE ZIP POCKETS BEACH SHORT,800,40029,12,31,SS27,SS,,SWIM,,UNIT,,74,,199,,10.25,EUR,,UNIT,100,,199,
00603,3100310055,011985850,AR011985850,M ARENA SIDE ZIP POCKETS BEACH SHORT,M ARENA SIDE ZIP POCKETS BEACH SHORT,850,40029,12,31,SS27,SS,,SWIM,,UNIT,,74,,199,,10.25,EUR,,UNIT,100,,199,
00603,3100310055,012010110,AR012010110,M ARENA EVO II ZIP POCKETS BEACH SHORT,M ARENA EVO II ZIP POCKETS BEACH SHORT,110,40029,12,31,SS27,SS,,SWIM,,UNIT,,74,,259,,12.82,EUR,,UNIT,130,,259,
00603,3100310055,012010610,AR012010610,M ARENA EVO II ZIP POCKETS BEACH SHORT,M ARENA EVO II ZIP POCKETS BEACH SHORT,610,40029,12,31,SS27,SS,,SWIM,,UNIT,,74,,259,,12.82,EUR,,UNIT,130,,259,
00603,3100310055,012010640,AR012010640,M ARENA EVO II ZIP POCKETS BEACH SHORT,M ARENA EVO II ZIP POCKETS BEACH SHORT,640,40029,12,31,SS27,SS,,SWIM,,UNIT,,74,,259,,12.82,EUR,,UNIT,130,,259,
00603,3100310055,012010820,AR012010820,M ARENA EVO II ZIP POCKETS BEACH SHORT,M ARENA EVO II ZIP POCKETS BEACH SHORT,820,40029,12,31,SS27,SS,,SWIM,,UNIT,,74,,259,,12.82,EUR,,UNIT,130,,259,
00603,3100310055,012010920,AR012010920,M ARENA EVO II ZIP POCKETS BEACH SHORT,M ARENA EVO II ZIP POCKETS BEACH SHORT,920,40029,12,31,SS27,SS,,SWIM,,UNIT,,74,,259,,12.82,EUR,,UNIT,130,,259,
00603,3100310055,012011200,AR012011200,M ARENA EVOLUTION SLIM FIT BEACH SHORT,M ARENA EVOLUTION SLIM FIT BEACH SHORT,200,40029,12,31,SS27,SS,,SWIM,,UNIT,,74,,339,,17.09,EUR,,UNIT,170,,339,
00603,3100310055,012011700,AR012011700,M ARENA EVOLUTION SLIM FIT BEACH SHORT,M ARENA EVOLUTION SLIM FIT BEACH SHORT,700,40029,12,31,SS27,SS,,SWIM,,UNIT,,74,,339,,17.09,EUR,,UNIT,170,,339,
00600,3100310055,012054300,AR012054300,ARENA SPORT BOTTLE,ARENA SPORT BOTTLE,300,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,49,,2.69,EUR,,UNIT,24,,49,
00600,3100310055,012054400,AR012054400,ARENA SPORT BOTTLE,ARENA SPORT BOTTLE,400,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,49,,2.69,EUR,,UNIT,24,,49,
00600,3100310055,012054500,AR012054500,ARENA SPORT BOTTLE,ARENA SPORT BOTTLE,500,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,49,,2.69,EUR,,UNIT,24,,49,
00600,3100310055,012054700,AR012054700,ARENA SPORT BOTTLE,ARENA SPORT BOTTLE,700,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,49,,2.69,EUR,,UNIT,24,,49,
00600,3100310055,012054800,AR012054800,ARENA SPORT BOTTLE,ARENA SPORT BOTTLE,800,40029,14,30,SS27,SS,,SWIM,,UNIT,,1,,49,,2.69,EUR,,UNIT,24,,49,
00611,3100310055,012100601,AR012100601,ARENA MICROFIBER PONCHO,ARENA MICROFIBER PONCHO,601,40029,14,30,SS27,SS,,SWIM,,UNIT,,74,,249,,12.31,EUR,,UNIT,124,,249,
00611,3100310055,012100610,AR012100610,ARENA MICROFIBER PONCHO,ARENA MICROFIBER PONCHO,610,40029,14,30,SS27,SS,,SWIM,,UNIT,,74,,249,,12.31,EUR,,UNIT,124,,249,
00611,3100310055,012100710,AR012100710,ARENA MICROFIBER PONCHO,ARENA MICROFIBER PONCHO,710,40029,14,30,SS27,SS,,SWIM,,UNIT,,74,,249,,12.31,EUR,,UNIT,124,,249,
00611,3100310055,012100901,AR012100901,ARENA MICROFIBER PONCHO,ARENA MICROFIBER PONCHO,901,40029,14,30,SS27,SS,,SWIM,,UNIT,,74,,249,,12.31,EUR,,UNIT,124,,249,
00611,3100310055,012101607,AR012101607,ARENA WAFFLE ROBE,ARENA WAFFLE ROBE,607,40029,14,30,SS27,SS,,SWIM,,UNIT,,74,,249,,12.31,EUR,,UNIT,124,,249,
00611,3100310055,012101701,AR012101701,ARENA WAFFLE ROBE,ARENA WAFFLE ROBE,701,40029,14,30,SS27,SS,,SWIM,,UNIT,,74,,249,,12.31,EUR,,UNIT,124,,249,
00611,3100310055,012101801,AR012101801,ARENA WAFFLE ROBE,ARENA WAFFLE ROBE,801,40029,14,30,SS27,SS,,SWIM,,UNIT,,74,,249,,12.31,EUR,,UNIT,124,,249,
00611,3100310055,012101901,AR012101901,ARENA WAFFLE ROBE,ARENA WAFFLE ROBE,901,40029,14,30,SS27,SS,,SWIM,,UNIT,,74,,249,,12.31,EUR,,UNIT,124,,249,
00611,3100310055,012102501,AR012102501,ARENA TEAM STRIPE JR ROBE,ARENA TEAM STRIPE JR ROBE,501,40029,14,33,SS27,SS,,SWIM,,UNIT,,24,,219,,11.19,EUR,,UNIT,110,,219,
00611,3100310055,012102710,AR012102710,ARENA TEAM STRIPE JR ROBE,ARENA TEAM STRIPE JR ROBE,710,40029,14,33,SS27,SS,,SWIM,,UNIT,,24,,219,,11.19,EUR,,UNIT,110,,219,
00611,3100310055,012102810,AR012102810,ARENA TEAM STRIPE JR ROBE,ARENA TEAM STRIPE JR ROBE,810,40029,14,33,SS27,SS,,SWIM,,UNIT,,24,,219,,11.19,EUR,,UNIT,110,,219,
00616,3100310055,012129500,AR012129500,LIGHT PARKA SOLID,LIGHT PARKA SOLID,500,40029,12,30,SS27,SS,,SWIM,,UNIT,,74,,669,,33.57,EUR,,UNIT,334,,669,
00616,3100310055,012129700,AR012129700,LIGHT PARKA SOLID,LIGHT PARKA SOLID,700,40029,12,30,SS27,SS,,SWIM,,UNIT,,74,,669,,33.57,EUR,,UNIT,334,,669,
00600,3100310055,012131500,AR012131500,W ARENA SWIM LONG TIGHT SOLID,W ARENA SWIM LONG TIGHT SOLID,500,40029,12,32,SS27,SS,,SWIM,,UNIT,,74,,199,,10.07,EUR,,UNIT,100,,199,
00600,3100310055,012131800,AR012131800,W ARENA SWIM LONG TIGHT SOLID,W ARENA SWIM LONG TIGHT SOLID,800,40029,12,32,SS27,SS,,SWIM,,UNIT,,74,,199,,10.07,EUR,,UNIT,100,,199,
00600,3100310055,012132500,AR012132500,W ARENA SWIM 3/4 TIGHT SOLID,W ARENA SWIM 3/4 TIGHT SOLID,500,40029,12,32,SS27,SS,,SWIM,,UNIT,,74,,179,,8.949999999999999,EUR,,UNIT,90,,179,
00600,3100310055,012132800,AR012132800,W ARENA SWIM 3/4 TIGHT SOLID,W ARENA SWIM 3/4 TIGHT SOLID,800,40029,12,32,SS27,SS,,SWIM,,UNIT,,74,,179,,8.949999999999999,EUR,,UNIT,90,,179,
00600,3100310055,012133500,AR012133500,W ARENA SWIM SKIRT SOLID,W ARENA SWIM SKIRT SOLID,500,40029,12,32,SS27,SS,,SWIM,,UNIT,,74,,159,,7.83,EUR,,UNIT,80,,159,
00600,3100310055,012133800,AR012133800,W ARENA SWIM SKIRT SOLID,W ARENA SWIM SKIRT SOLID,800,40029,12,32,SS27,SS,,SWIM,,UNIT,,74,,159,,7.83,EUR,,UNIT,80,,159,
00601,3100310055,012168509,AR012168509,W ARENA SWIMSUIT AMY U BACK,W ARENA SWIMSUIT AMY U BACK,509,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,309,,15.67,EUR,,UNIT,154,,309,
00601,3100310055,012168701,AR012168701,W ARENA SWIMSUIT AMY U BACK,W ARENA SWIMSUIT AMY U BACK,701,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,309,,15.67,EUR,,UNIT,154,,309,
00601,3100310055,012169510,AR012169510,W ARENA SWIMSUIT LIDIA WING BACK,W ARENA SWIMSUIT LIDIA WING BACK,510,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,289,,14.55,EUR,,UNIT,144,,289,
00601,3100310055,012169720,AR012169720,W ARENA SWIMSUIT LIDIA WING BACK,W ARENA SWIMSUIT LIDIA WING BACK,720,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,289,,14.55,EUR,,UNIT,144,,289,
00601,3100310055,012169970,AR012169970,W ARENA SWIMSUIT LIDIA WING BACK,W ARENA SWIMSUIT LIDIA WING BACK,970,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,289,,14.55,EUR,,UNIT,144,,289,
00601,3100310055,012170551,AR012170551,W ARENA SWIMSUIT SARA SOFT U BACK,W ARENA SWIMSUIT SARA SOFT U BACK,551,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,309,,15.67,EUR,,UNIT,154,,309,
00601,3100310055,012170767,AR012170767,W ARENA SWIMSUIT SARA SOFT U BACK,W ARENA SWIMSUIT SARA SOFT U BACK,767,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,309,,15.67,EUR,,UNIT,154,,309,
00601,3100310055,012171550,AR012171550,W ARENA SWIMSUIT CAMILLA WING BACK,W ARENA SWIMSUIT CAMILLA WING BACK,550,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,339,,16.79,EUR,,UNIT,170,,339,
00601,3100310055,012171650,AR012171650,W ARENA SWIMSUIT CAMILLA WING BACK,W ARENA SWIMSUIT CAMILLA WING BACK,650,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,339,,16.79,EUR,,UNIT,170,,339,
00601,3100310055,012173222,AR012173222,W ARENA SWIMSUIT ELENA SOFT CURVE BACK,W ARENA SWIMSUIT ELENA SOFT CURVE BACK,222,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,339,,16.79,EUR,,UNIT,170,,339,
00601,3100310055,012173551,AR012173551,W ARENA SWIMSUIT ELENA SOFT CURVE BACK,W ARENA SWIMSUIT ELENA SOFT CURVE BACK,551,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,339,,16.79,EUR,,UNIT,170,,339,
00601,3100310055,012174555,AR012174555,W ARENA SWIMSUIT CINZIA WING BACK,W ARENA SWIMSUIT CINZIA WING BACK,555,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,349,,17.68,EUR,,UNIT,174,,349,
00601,3100310055,012175252,AR012175252,W ARENA SWIMSUIT CLIZIA SOFT CURVE BACK,W ARENA SWIMSUIT CLIZIA SOFT CURVE BACK,252,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,339,,16.79,EUR,,UNIT,170,,339,
00601,3100310055,012175550,AR012175550,W ARENA SWIMSUIT CLIZIA SOFT CURVE BACK,W ARENA SWIMSUIT CLIZIA SOFT CURVE BACK,550,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,339,,16.79,EUR,,UNIT,170,,339,
00601,3100310055,012176252,AR012176252,W ARENA SWIMSUIT CLELIA CROSS BACK,W ARENA SWIMSUIT CLELIA CROSS BACK,252,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,379,,19.02,EUR,,UNIT,190,,379,
00601,3100310055,012177510,AR012177510,W ARENA SWIMSUIT ESTER WING BACK,W ARENA SWIMSUIT ESTER WING BACK,510,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,339,,16.79,EUR,,UNIT,170,,339,
00601,3100310055,012177761,AR012177761,W ARENA SWIMSUIT ESTER WING BACK,W ARENA SWIMSUIT ESTER WING BACK,761,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,339,,16.79,EUR,,UNIT,170,,339,
00601,3100310055,012178292,AR012178292,W ARENA SWIMSUIT MAKIMURAX PRINTED,W ARENA SWIMSUIT MAKIMURAX PRINTED,292,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,339,,16.79,EUR,,UNIT,170,,339,
00601,3100310055,012178516,AR012178516,W ARENA SWIMSUIT MAKIMURAX PRINTED,W ARENA SWIMSUIT MAKIMURAX PRINTED,516,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,339,,16.79,EUR,,UNIT,170,,339,
00601,3100310055,012189580,AR012189580,W ARENA SWIMSUIT V BACK PANEL,W ARENA SWIMSUIT V BACK PANEL,580,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,179,,8.949999999999999,EUR,,UNIT,90,,179,
00601,3100310055,012189690,AR012189690,W ARENA SWIMSUIT V BACK PANEL,W ARENA SWIMSUIT V BACK PANEL,690,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,179,,8.949999999999999,EUR,,UNIT,90,,179,
00601,3100310055,012192266,AR012192266,W ARENA SHADED SWIMSUIT CHALLENGE BACK,W ARENA SHADED SWIMSUIT CHALLENGE BACK,266,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,279,,13.88,EUR,,UNIT,140,,279,
00601,3100310055,012192869,AR012192869,W ARENA SHADED SWIMSUIT CHALLENGE BACK,W ARENA SHADED SWIMSUIT CHALLENGE BACK,869,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,279,,13.88,EUR,,UNIT,140,,279,
00601,3100310055,012192955,AR012192955,W ARENA SHADED SWIMSUIT CHALLENGE BACK,W ARENA SHADED SWIMSUIT CHALLENGE BACK,955,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,279,,13.88,EUR,,UNIT,140,,279,
00601,3100310055,012194200,AR012194200,W ARENA SWIMSUIT DELIA SOFT U BACK,W ARENA SWIMSUIT DELIA SOFT U BACK,200,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,339,,16.79,EUR,,UNIT,170,,339,
00601,3100310055,012194700,AR012194700,W ARENA SWIMSUIT DELIA SOFT U BACK,W ARENA SWIMSUIT DELIA SOFT U BACK,700,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,339,,16.79,EUR,,UNIT,170,,339,
00601,3100310055,012221190,AR012221190,W ARENA WATERCOLOR SWIMSUIT CHALLENGE,W ARENA WATERCOLOR SWIMSUIT CHALLENGE,190,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,279,,13.88,EUR,,UNIT,140,,279,
00601,3100310055,012224500,AR012224500,W ARENA LIQUID SWIMSUIT LIGHTDROP BACK,W ARENA LIQUID SWIMSUIT LIGHTDROP BACK,500,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,279,,13.88,EUR,,UNIT,140,,279,
00601,3100310055,012224700,AR012224700,W ARENA LIQUID SWIMSUIT LIGHTDROP BACK,W ARENA LIQUID SWIMSUIT LIGHTDROP BACK,700,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,279,,13.88,EUR,,UNIT,140,,279,
00601,3100310055,012224900,AR012224900,W ARENA LIQUID SWIMSUIT LIGHTDROP BACK,W ARENA LIQUID SWIMSUIT LIGHTDROP BACK,900,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,279,,13.88,EUR,,UNIT,140,,279,
00601,3100310055,012226550,AR012226550,W ARENA SERIES SWIMSUIT U BACK LB,W ARENA SERIES SWIMSUIT U BACK LB,550,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,279,,13.88,EUR,,UNIT,140,,279,
00601,3100310055,012226770,AR012226770,W ARENA SERIES SWIMSUIT U BACK LB,W ARENA SERIES SWIMSUIT U BACK LB,770,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,279,,13.88,EUR,,UNIT,140,,279,
00601,3100310055,012228690,AR012228690,W ARENA ANIMALIER SWIMSUIT XCRISS CROSS,W ARENA ANIMALIER SWIMSUIT XCRISS CROSS,690,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,279,,13.88,EUR,,UNIT,140,,279,
00601,3100310055,012228850,AR012228850,W ARENA ANIMALIER SWIMSUIT XCRISS CROSS,W ARENA ANIMALIER SWIMSUIT XCRISS CROSS,850,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,279,,13.88,EUR,,UNIT,140,,279,
00601,3100310055,012229590,AR012229590,W ARENA TROPIC SWIMSUIT LIGHTDROP BACK,W ARENA TROPIC SWIMSUIT LIGHTDROP BACK,590,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,279,,13.88,EUR,,UNIT,140,,279,
00601,3100310055,012229830,AR012229830,W ARENA TROPIC SWIMSUIT LIGHTDROP BACK,W ARENA TROPIC SWIMSUIT LIGHTDROP BACK,830,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,279,,13.88,EUR,,UNIT,140,,279,
00601,3100310055,012230173,AR012230173,W ARENA FOLK SWIMSUIT LACE PLUS BACK,W ARENA FOLK SWIMSUIT LACE PLUS BACK,173,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,279,,13.88,EUR,,UNIT,140,,279,
00601,3100310055,012231950,AR012231950,W ARENA FLEURS SWIMSUIT LACE BACK,W ARENA FLEURS SWIMSUIT LACE BACK,950,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,279,,13.88,EUR,,UNIT,140,,279,
00601,3100310055,012232580,AR012232580,W ARENA TINT SWIMSUIT CHALLENGE BACK,W ARENA TINT SWIMSUIT CHALLENGE BACK,580,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,279,,13.88,EUR,,UNIT,140,,279,
00601,3100310055,012233500,AR012233500,W ARENA LIQUID SWIMSUIT CHALLENGE BACK,W ARENA LIQUID SWIMSUIT CHALLENGE BACK,500,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,279,,13.88,EUR,,UNIT,140,,279,
00601,3100310055,012233700,AR012233700,W ARENA LIQUID SWIMSUIT CHALLENGE BACK,W ARENA LIQUID SWIMSUIT CHALLENGE BACK,700,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,279,,13.88,EUR,,UNIT,140,,279,
00601,3100310055,012237770,AR012237770,W ARENA STORMY SWIMSUIT V BACK,W ARENA STORMY SWIMSUIT V BACK,770,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,229,,11.64,EUR,,UNIT,114,,229,
00601,3100310055,012238930,AR012238930,W ARENA SURFS SWIMSUIT SWIM PRO BACK,W ARENA SURFS SWIMSUIT SWIM PRO BACK,930,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,249,,12.31,EUR,,UNIT,124,,249,
00601,3100310055,012238970,AR012238970,W ARENA SURFS SWIMSUIT SWIM PRO BACK,W ARENA SURFS SWIMSUIT SWIM PRO BACK,970,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,249,,12.31,EUR,,UNIT,124,,249,
00601,3100310055,012239930,AR012239930,W ARENA SURFS SWIMSUIT CHALLENGE BACK,W ARENA SURFS SWIMSUIT CHALLENGE BACK,930,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,249,,12.31,EUR,,UNIT,124,,249,
00601,3100310055,012239970,AR012239970,W ARENA SURFS SWIMSUIT CHALLENGE BACK,W ARENA SURFS SWIMSUIT CHALLENGE BACK,970,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,249,,12.31,EUR,,UNIT,124,,249,
00601,3100310055,012240580,AR012240580,W ARENA PRINT SWIMSUIT SWIM PRO BACK,W ARENA PRINT SWIMSUIT SWIM PRO BACK,580,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,229,,11.64,EUR,,UNIT,114,,229,
00601,3100310055,012240790,AR012240790,W ARENA PRINT SWIMSUIT SWIM PRO BACK,W ARENA PRINT SWIMSUIT SWIM PRO BACK,790,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,229,,11.64,EUR,,UNIT,114,,229,
00601,3100310055,012242550,AR012242550,W ARENA FLOWERED SWIMSUIT U BACK LB,W ARENA FLOWERED SWIMSUIT U BACK LB,550,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,259,,12.98,EUR,,UNIT,130,,259,
00601,3100310055,012242650,AR012242650,W ARENA FLOWERED SWIMSUIT U BACK LB,W ARENA FLOWERED SWIMSUIT U BACK LB,650,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,259,,12.98,EUR,,UNIT,130,,259,
00601,3100310055,012243550,AR012243550,W ARENA CLOUDY SWIMSUIT V BACK LB,W ARENA CLOUDY SWIMSUIT V BACK LB,550,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,259,,12.98,EUR,,UNIT,130,,259,
00601,3100310055,012243770,AR012243770,W ARENA CLOUDY SWIMSUIT V BACK LB,W ARENA CLOUDY SWIMSUIT V BACK LB,770,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,259,,12.98,EUR,,UNIT,130,,259,
00601,3100310055,012245250,AR012245250,W ARENA JUNGLE SWIMSUIT SWIM PRO BACK,W ARENA JUNGLE SWIMSUIT SWIM PRO BACK,250,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,249,,12.31,EUR,,UNIT,124,,249,
00601,3100310055,012245880,AR012245880,W ARENA JUNGLE SWIMSUIT SWIM PRO BACK,W ARENA JUNGLE SWIMSUIT SWIM PRO BACK,880,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,249,,12.31,EUR,,UNIT,124,,249,
00601,3100310055,012246580,AR012246580,W ARENA PAINTWORK SWIMSUIT SWIM PRO BACK,W ARENA PAINTWORK SWIMSUIT SWIM PRO BACK,580,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,219,,11.19,EUR,,UNIT,110,,219,
00601,3100310055,012246790,AR012246790,W ARENA PAINTWORK SWIMSUIT SWIM PRO BACK,W ARENA PAINTWORK SWIMSUIT SWIM PRO BACK,790,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,219,,11.19,EUR,,UNIT,110,,219,
00601,3100310055,012247589,AR012247589,W ARENA FRONT ZIP SWIMSUIT U BACK L,W ARENA FRONT ZIP SWIMSUIT U BACK L,589,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,199,,10.07,EUR,,UNIT,100,,199,
00601,3100310055,012249590,AR012249590,W ARENA ONE PRINTED TECH BACK,W ARENA ONE PRINTED TECH BACK,590,40029,12,32,SS27,SS,,SWIM,,UNIT,,23,,299,,15,EUR,,UNIT,150,,299,
00603,3100310055,012250550,AR012250550,M ARENA SWIM JAMMER PANEL,M ARENA SWIM JAMMER PANEL,550,40029,12,31,SS27,SS,,SWIM,,UNIT,,27,,189,,9.4,EUR,,UNIT,94,,189,
00603,3100310055,012250780,AR012250780,M ARENA SWIM JAMMER PANEL,M ARENA SWIM JAMMER PANEL,780,40029,12,31,SS27,SS,,SWIM,,UNIT,,27,,189,,9.4,EUR,,UNIT,94,,189,
00603,3100310055,012251500,AR012251500,M ARENA LIQUID SWIM JAMMER,M ARENA LIQUID SWIM JAMMER,500,40029,12,31,SS27,SS,,SWIM,,UNIT,,27,,229,,11.64,EUR,,UNIT,114,,229,
00603,3100310055,012251700,AR012251700,M ARENA LIQUID SWIM JAMMER,M ARENA LIQUID SWIM JAMMER,700,40029,12,31,SS27,SS,,SWIM,,UNIT,,27,,229,,11.64,EUR,,UNIT,114,,229,
00603,3100310055,012251800,AR012251800,M ARENA LIQUID SWIM JAMMER,M ARENA LIQUID SWIM JAMMER,800,40029,12,31,SS27,SS,,SWIM,,UNIT,,27,,229,,11.64,EUR,,UNIT,114,,229,
00602,3100310055,012253500,AR012253500,M ARENA LIQUID SWIM BRIEFS,M ARENA LIQUID SWIM BRIEFS,500,40029,12,31,SS27,SS,,SWIM,,UNIT,,27,,189,,9.4,EUR,,UNIT,94,,189,
00602,3100310055,012253700,AR012253700,M ARENA LIQUID SWIM BRIEFS,M ARENA LIQUID SWIM BRIEFS,700,40029,12,31,SS27,SS,,SWIM,,UNIT,,27,,189,,9.4,EUR,,UNIT,94,,189,
00602,3100310055,012253800,AR012253800,M ARENA LIQUID SWIM BRIEFS,M ARENA LIQUID SWIM BRIEFS,800,40029,12,31,SS27,SS,,SWIM,,UNIT,,27,,189,,9.4,EUR,,UNIT,94,,189,
00603,3100310055,012254550,AR012254550,M ARENA TROPIC SWIM JAMMER,M ARENA TROPIC SWIM JAMMER,550,40029,12,31,SS27,SS,,SWIM,,UNIT,,27,,229,,11.64,EUR,,UNIT,114,,229,
00603,3100310055,012254880,AR012254880,M ARENA TROPIC SWIM JAMMER,M ARENA TROPIC SWIM JAMMER,880,40029,12,31,SS27,SS,,SWIM,,UNIT,,27,,229,,11.64,EUR,,UNIT,114,,229,
00603,3100310055,012256750,AR012256750,M ARENA TINT SWIM JAMMER,M ARENA TINT SWIM JAMMER,750,40029,12,31,SS27,SS,,SWIM,,UNIT,,27,,229,,11.64,EUR,,UNIT,114,,229,
00602,3100310055,012258550,AR012258550,M ARENA PRINT SWIM SHORT,M ARENA PRINT SWIM SHORT,550,40029,12,31,SS27,SS,,SWIM,,UNIT,,27,,179,,8.949999999999999,EUR,,UNIT,90,,179,
00602,3100310055,012258750,AR012258750,M ARENA PRINT SWIM SHORT,M ARENA PRINT SWIM SHORT,750,40029,12,31,SS27,SS,,SWIM,,UNIT,,27,,179,,8.949999999999999,EUR,,UNIT,90,,179,
